ProductID,Weight,FatContent,ProductVisibility,ProductType,Unit Price,Quantity,Total Sales,OutletID,Year,OutletSize,LocationType,OutletType
NCC19,7,LF,0,Household,195,,1945820,OUT017,2007,,Tier 2,Supermarket Type1
FDS09,9,Regular,0,Snack Foods,52,,517008,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ02,7,Regular,0,Dairy,100,,996726,OUT046,1997,Small,Tier 1,Supermarket Type1
FDD35,12,LF,0,Starchy Foods,121,,1213440,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCY42,6,Low Fat,0,Household,144,,1441470,OUT017,2007,,Tier 2,Supermarket Type1
FDB05,5,Low Fat,0,Frozen Foods,247,,2469776,OUT045,2002,,Tier 2,Supermarket Type1
FDF20,13,Low Fat,0,Fruits and Vegetables,195,,1952768,OUT035,2004,Small,Tier 2,Supermarket Type1
NCO41,13,Low Fat,0,Health and Hygiene,97,,973384,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDC40,,Regular,0,Dairy,80,,794986,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV58,21,LF,0,Snack Foods,197,,1974452,OUT045,2002,,Tier 2,Supermarket Type1
FDZ57,10,Regular,0,Snack Foods,130,,1295994,OUT045,2002,,Tier 2,Supermarket Type1
DRM35,10,Low Fat,0,Hard Drinks,179,,1794344,OUT046,1997,Small,Tier 1,Supermarket Type1
DRN36,15,Low Fat,0,Soft Drinks,94,,942752,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDQ13,11,Low Fat,0,Canned,84,,840908,OUT046,1997,Small,Tier 1,Supermarket Type1
DRO35,14,Low Fat,0,Hard Drinks,115,,1154492,OUT010,1998,,Tier 3,Grocery Store
NCD43,9,Low Fat,0,Household,104,,1043964,OUT035,2004,Small,Tier 2,Supermarket Type1
FDA51,8,Regular,0,Dairy,114,,1142518,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCX17,,Low Fat,0,Health and Hygiene,233,,2329300,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCZ17,12,Low Fat,0,Health and Hygiene,39,,394506,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDR11,,Regular,0,Breads,160,,1596578,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDW34,10,Low Fat,0,Snack Foods,243,,2429170,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDN50,17,Regular,0,Canned,93,,927120,OUT017,2007,,Tier 2,Supermarket Type1
FDS09,9,Regular,0,Snack Foods,50,,502008,OUT046,1997,Small,Tier 1,Supermarket Type1
FDS48,15,Low Fat,0,Baking Goods,151,,1509708,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDL44,18,Low Fat,0,Fruits and Vegetables,163,,1628894,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRF48,6,Low Fat,0,Soft Drinks,188,,1875898,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA14,16,Low Fat,0,Dairy,148,,1478760,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCD30,20,LF,0,Household,97,,965726,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDI16,14,Regular,0,Frozen Foods,52,,515640,OUT017,2007,,Tier 2,Supermarket Type1
NCG06,16,Low Fat,0,Household,259,,2585646,OUT035,2004,Small,Tier 2,Supermarket Type1
DRZ24,8,Low Fat,0,Soft Drinks,120,,1204440,OUT035,2004,Small,Tier 2,Supermarket Type1
NCS17,19,Low Fat,0,Health and Hygiene,95,,950436,OUT045,2002,,Tier 2,Supermarket Type1
FDB37,20,Regular,0,Baking Goods,241,,2411538,OUT045,2002,,Tier 2,Supermarket Type1
FDE10,7,Regular,0,Snack Foods,130,,1300626,OUT035,2004,Small,Tier 2,Supermarket Type1
FDC57,20,Regular,0,Fruits and Vegetables,192,,1916820,OUT045,2002,,Tier 2,Supermarket Type1
FDM12,17,Regular,0,Baking Goods,188,,1879214,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDE24,15,Low Fat,0,Baking Goods,140,,1404812,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDW22,10,Regular,0,Snack Foods,220,,2197114,OUT045,2002,,Tier 2,Supermarket Type1
DRD01,,Regular,0,Soft Drinks,53,,533614,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCZ18,,Low Fat,0,Household,254,,2538698,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDN49,17,Regular,0,Breakfast,41,,409480,OUT045,2002,,Tier 2,Supermarket Type1
FDR22,19,reg,0,Snack Foods,113,,1131544,OUT035,2004,Small,Tier 2,Supermarket Type1
FDV08,,Low Fat,0,Fruits and Vegetables,44,,436454,OUT019,1985,Small,Tier 1,Grocery Store
FDY39,5,Regular,0,Meat,185,,1853608,OUT046,1997,Small,Tier 1,Supermarket Type1
FDV36,19,Low Fat,0,Baking Goods,126,,1257020,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDO60,20,Low Fat,0,Baking Goods,45,,451086,OUT045,2002,,Tier 2,Supermarket Type1
FDU04,,Low Fat,0,Frozen Foods,122,,1223414,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDR20,,Regular,0,Fruits and Vegetables,47,,467744,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDW19,,Regular,0,Fruits and Vegetables,110,,1104570,OUT019,1985,Small,Tier 1,Grocery Store
FDU40,21,Low Fat,0,Frozen Foods,194,,1942478,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDK15,11,Low Fat,0,Meat,98,,976042,OUT045,2002,,Tier 2,Supermarket Type1
DRF15,18,Low Fat,0,Dairy,152,,1518340,OUT035,2004,Small,Tier 2,Supermarket Type1
FDQ25,9,Regular,0,Canned,174,,1736422,OUT017,2007,,Tier 2,Supermarket Type1
FDI48,,Regular,0,Baking Goods,53,,527666,OUT019,1985,Small,Tier 1,Grocery Store
FDS49,9,Low Fat,0,Canned,77,,770644,OUT046,1997,Small,Tier 1,Supermarket Type1
FDV22,15,Regular,0,Snack Foods,158,,1578630,OUT046,1997,Small,Tier 1,Supermarket Type1
NCV42,6,Low Fat,0,Household,109,,1093228,OUT046,1997,Small,Tier 1,Supermarket Type1
FDX26,18,Low Fat,0,Dairy,184,,1843292,OUT046,1997,Small,Tier 1,Supermarket Type1
FDI33,17,Low Fat,0,Snack Foods,90,,898146,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ14,8,Regular,0,Dairy,121,,1210756,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDG10,7,Regular,0,Snack Foods,56,,563588,OUT013,1987,High,Tier 3,Supermarket Type1
FDM38,6,Regular,0,Canned,51,,507982,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDG26,,Low Fat,0,Canned,256,,2560330,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDH46,7,Regular,0,Snack Foods,102,,1016332,OUT035,2004,Small,Tier 2,Supermarket Type1
FDN13,19,Low Fat,0,Breakfast,100,,999358,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDU57,8,Regular,0,Snack Foods,150,,1497708,OUT035,2004,Small,Tier 2,Supermarket Type1
NCI06,11,Low Fat,0,Household,180,,1796660,OUT046,1997,Small,Tier 1,Supermarket Type1
FDM38,6,Regular,0,Canned,53,,526982,OUT045,2002,,Tier 2,Supermarket Type1
NCG42,19,Low Fat,0,Household,129,,1289310,OUT010,1998,,Tier 3,Grocery Store
FDL39,16,Regular,0,Dairy,180,,1800318,OUT045,2002,,Tier 2,Supermarket Type1
FDT31,,Low Fat,0,Fruits and Vegetables,191,,1909872,OUT019,1985,Small,Tier 1,Grocery Store
FDV59,13,Low Fat,0,Breads,217,,2170166,OUT013,1987,High,Tier 3,Supermarket Type1
FDB49,8,Regular,0,Baking Goods,101,,1005384,OUT035,2004,Small,Tier 2,Supermarket Type1
FDD58,8,low fat,0,Snack Foods,101,,1013700,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRN59,15,Low Fat,0,Hard Drinks,45,,453060,OUT046,1997,Small,Tier 1,Supermarket Type1
FDX48,18,Regular,0,Baking Goods,153,,1533656,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDQ11,6,Regular,0,Breads,255,,2551988,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY12,10,Regular,0,Baking Goods,53,,525008,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDQ11,6,Regular,0,Breads,257,,2564988,OUT045,2002,,Tier 2,Supermarket Type1
DRI11,8,Low Fat,0,Hard Drinks,116,,1159834,OUT017,2007,,Tier 2,Supermarket Type1
FDY32,,Low Fat,0,Fruits and Vegetables,163,,1632210,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDS51,13,LF,0,Meat,61,,605194,OUT045,2002,,Tier 2,Supermarket Type1
FDR19,14,Regular,0,Fruits and Vegetables,144,,1442102,OUT010,1998,,Tier 3,Grocery Store
DRB13,6,Regular,0,Soft Drinks,190,,1897530,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDS21,20,Regular,0,Snack Foods,62,,624194,OUT035,2004,Small,Tier 2,Supermarket Type1
FDQ40,11,Regular,0,Frozen Foods,176,,1760712,OUT045,2002,,Tier 2,Supermarket Type1
NCE55,9,Low Fat,0,Household,176,,1761370,OUT013,1987,High,Tier 3,Supermarket Type1
FDX43,,Low Fat,0,Fruits and Vegetables,165,,1652500,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDS12,9,Low Fat,0,Baking Goods,126,,1257362,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRK01,,Low Fat,0,Soft Drinks,95,,946436,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDN25,8,Regular,0,Breakfast,55,,553588,OUT017,2007,,Tier 2,Supermarket Type1
FDB60,9,LF,0,Baking Goods,195,,1950136,OUT046,1997,Small,Tier 1,Supermarket Type1
FDQ13,11,Low Fat,0,Canned,84,,835908,OUT017,2007,,Tier 2,Supermarket Type1
DRK13,12,LF,0,Soft Drinks,197,,1968084,OUT045,2002,,Tier 2,Supermarket Type1
DRF25,9,Low Fat,0,Soft Drinks,35,,354190,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCD42,,Low Fat,0,Health and Hygiene,39,,392506,OUT019,1985,Small,Tier 1,Grocery Store
FDW25,5,Low Fat,0,Canned,85,,847224,OUT045,2002,,Tier 2,Supermarket Type1
NCV29,,Low Fat,0,Health and Hygiene,179,,1794686,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCK42,7,Low Fat,0,Household,214,,2143192,OUT035,2004,Small,Tier 2,Supermarket Type1
DRJ13,,Low Fat,0,Soft Drinks,158,,1584578,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRD15,11,Low Fat,0,Dairy,232,,2324642,OUT017,2007,,Tier 2,Supermarket Type1
FDM27,12,Regular,0,Meat,156,,1563946,OUT045,2002,,Tier 2,Supermarket Type1
FDZ50,13,Regular,0,Dairy,185,,1845608,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDC04,16,Low Fat,0,Dairy,242,,2424854,OUT046,1997,Small,Tier 1,Supermarket Type1
FDF50,5,Low Fat,0,Canned,196,,1959768,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDP15,15,Low Fat,0,Meat,258,,2577330,OUT045,2002,,Tier 2,Supermarket Type1
FDK46,10,LF,0,Snack Foods,259,,2589620,OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ56,16,LF,0,Fruits and Vegetables,169,,1689474,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDY60,11,Regular,0,Baking Goods,144,,1435128,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDB10,10,Low Fat,0,Snack Foods,237,,2368590,OUT035,2004,Small,Tier 2,Supermarket Type1
FDR57,6,Regular,0,Snack Foods,156,,1555288,OUT045,2002,,Tier 2,Supermarket Type1
FDU58,7,Regular,0,Snack Foods,187,,1869898,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDH02,7,Regular,0,Canned,89,,887488,OUT046,1997,Small,Tier 1,Supermarket Type1
FDP48,8,Regular,0,Baking Goods,182,,1822950,OUT013,1987,High,Tier 3,Supermarket Type1
FDI46,10,Low Fat,0,Snack Foods,252,,2519724,OUT035,2004,Small,Tier 2,Supermarket Type1
FDW56,8,Low Fat,0,Fruits and Vegetables,193,,1931162,OUT013,1987,High,Tier 3,Supermarket Type1
NCM19,13,Low Fat,0,Others,112,,1118202,OUT010,1998,,Tier 3,Grocery Store
FDS50,,Low Fat,0,Dairy,221,,2212114,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDK24,9,Low Fat,0,Baking Goods,44,,444744,OUT013,1987,High,Tier 3,Supermarket Type1
FDO36,20,Low Fat,0,Baking Goods,181,,1805660,OUT017,2007,,Tier 2,Supermarket Type1
FDK45,,Low Fat,0,Seafood,115,,1147860,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCL05,20,Low Fat,0,Health and Hygiene,44,,443770,OUT045,2002,,Tier 2,Supermarket Type1
FDL32,16,Regular,0,Fruits and Vegetables,113,,1132544,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA28,16,Regular,0,Frozen Foods,126,,1260362,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY36,12,Low Fat,0,Baking Goods,75,,745380,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDP32,7,Low Fat,0,Fruits and Vegetables,127,,1272678,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDL50,12,Regular,0,Canned,123,,1232046,OUT046,1997,Small,Tier 1,Supermarket Type1
DRC24,18,Low Fat,0,Soft Drinks,152,,1517998,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCS18,13,Low Fat,0,Household,107,,1073938,OUT017,2007,,Tier 2,Supermarket Type1
FDD16,21,Low Fat,0,Frozen Foods,75,,753696,OUT017,2007,,Tier 2,Supermarket Type1
NCV18,7,Low Fat,0,Household,85,,849250,OUT013,1987,High,Tier 3,Supermarket Type1
FDX07,19,Regular,0,Fruits and Vegetables,184,,1839950,OUT046,1997,Small,Tier 1,Supermarket Type1
NCZ05,,Low Fat,0,Health and Hygiene,104,,1042990,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCI31,20,Low Fat,0,Others,37,,368190,OUT013,1987,High,Tier 3,Supermarket Type1
FDK14,7,Low Fat,0,Canned,83,,832934,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCR06,13,Low Fat,0,Household,43,,429112,OUT045,2002,,Tier 2,Supermarket Type1
NCF54,18,Low Fat,0,Household,173,,1732422,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRG23,9,Low Fat,0,Hard Drinks,151,,1506682,OUT010,1998,,Tier 3,Grocery Store
FDD53,16,Low Fat,0,Frozen Foods,44,,435454,OUT046,1997,Small,Tier 1,Supermarket Type1
NCM31,,Low Fat,0,Others,140,,1401154,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDT16,10,Regular,0,Frozen Foods,262,,2616278,OUT017,2007,,Tier 2,Supermarket Type1
FDR40,9,Regular,0,Frozen Foods,79,,791618,OUT035,2004,Small,Tier 2,Supermarket Type1
DRG25,11,Low Fat,0,Soft Drinks,185,,1845240,OUT017,2007,,Tier 2,Supermarket Type1
FDT10,17,Regular,0,Snack Foods,61,,606562,OUT035,2004,Small,Tier 2,Supermarket Type1
FDY32,8,Low Fat,0,Fruits and Vegetables,164,,1637210,OUT013,1987,High,Tier 3,Supermarket Type1
FDN50,17,reg,0,Canned,93,,933120,OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ35,,Regular,0,Breads,105,,1045990,OUT019,1985,Small,Tier 1,Grocery Store
NCP54,15,Low Fat,0,Household,122,,1219730,OUT045,2002,,Tier 2,Supermarket Type1
NCD07,9,Low Fat,0,Household,112,,1120518,OUT035,2004,Small,Tier 2,Supermarket Type1
FDS02,10,Regular,0,Dairy,197,,1967794,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRN59,15,Low Fat,0,Hard Drinks,48,,483060,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRB24,9,LF,0,Soft Drinks,156,,1555656,OUT013,1987,High,Tier 3,Supermarket Type1
FDP37,,Low Fat,0,Breakfast,127,,1264994,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRB01,7,Low Fat,0,Soft Drinks,190,,1902530,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDR47,18,LF,0,Breads,196,,1957794,OUT046,1997,Small,Tier 1,Supermarket Type1
NCM31,6,Low Fat,0,Others,142,,1419154,OUT010,1998,,Tier 3,Grocery Store
NCF06,,Low Fat,0,Household,259,,2588962,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCV17,,Low Fat,0,Health and Hygiene,130,,1299626,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDS10,19,Low Fat,0,Snack Foods,179,,1787318,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDN52,9,Regular,0,Frozen Foods,87,,873198,OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ48,18,Low Fat,0,Baking Goods,113,,1133544,OUT013,1987,High,Tier 3,Supermarket Type1
FDJ48,11,Low Fat,0,Baking Goods,249,,2486118,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRB13,,Regular,0,Soft Drinks,190,,1902530,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV59,13,Low Fat,0,Breads,217,,2169166,OUT017,2007,,Tier 2,Supermarket Type1
FDL32,16,Regular,0,Fruits and Vegetables,111,,1113544,OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ12,9,Low Fat,0,Baking Goods,142,,1421470,OUT035,2004,Small,Tier 2,Supermarket Type1
NCR06,,LF,0,Household,41,,414112,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDP51,14,Regular,0,Meat,120,,1196124,OUT017,2007,,Tier 2,Supermarket Type1
FDY22,17,Regular,0,Snack Foods,143,,1426128,OUT013,1987,High,Tier 3,Supermarket Type1
FDZ38,18,Low Fat,0,Dairy,171,,1707422,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCO54,20,Low Fat,0,Household,55,,546614,OUT035,2004,Small,Tier 2,Supermarket Type1
FDR23,16,Low Fat,0,Breads,175,,1751370,OUT035,2004,Small,Tier 2,Supermarket Type1
FDM38,6,Regular,0,Canned,55,,545982,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDS25,7,Regular,0,Canned,112,,1124228,OUT013,1987,High,Tier 3,Supermarket Type1
FDZ22,9,Low Fat,0,Snack Foods,84,,838250,OUT013,1987,High,Tier 3,Supermarket Type1
FDZ20,,Low Fat,0,Fruits and Vegetables,255,,2548356,OUT019,1985,Small,Tier 1,Grocery Store
FDD45,9,Low Fat,0,Fruits and Vegetables,95,,954436,OUT010,1998,,Tier 3,Grocery Store
FDN03,10,Regular,0,Meat,249,,2487408,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCW30,5,Low Fat,0,Household,259,,2584962,OUT046,1997,Small,Tier 1,Supermarket Type1
FDY24,,Regular,0,Baking Goods,56,,558298,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDJ26,,Regular,0,Canned,212,,2121218,OUT019,1985,Small,Tier 1,Grocery Store
FDM15,12,Regular,0,Meat,152,,1522366,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCW54,,Low Fat,0,Household,58,,578588,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA23,10,Low Fat,0,Baking Goods,101,,1005016,OUT045,2002,,Tier 2,Supermarket Type1
FDA39,,Low Fat,0,Meat,40,,395822,OUT019,1985,Small,Tier 1,Grocery Store
FDZ12,9,Low Fat,0,Baking Goods,144,,1441470,OUT017,2007,,Tier 2,Supermarket Type1
NCB42,12,Low Fat,0,Health and Hygiene,116,,1158492,OUT046,1997,Small,Tier 1,Supermarket Type1
FDL16,13,Low Fat,0,Frozen Foods,47,,466060,OUT046,1997,Small,Tier 1,Supermarket Type1
FDO24,,Low Fat,0,Baking Goods,160,,1604604,OUT019,1985,Small,Tier 1,Grocery Store
NCP42,9,Low Fat,0,Household,193,,1931478,OUT046,1997,Small,Tier 1,Supermarket Type1
FDR19,14,Regular,0,Fruits and Vegetables,147,,1472102,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRL01,20,Regular,0,Soft Drinks,234,,2335958,OUT045,2002,,Tier 2,Supermarket Type1
FDV37,13,Regular,0,Canned,199,,1989426,OUT046,1997,Small,Tier 1,Supermarket Type1
FDI41,19,Regular,0,Frozen Foods,147,,1470418,OUT010,1998,,Tier 3,Grocery Store
FDF58,13,Low Fat,0,Snack Foods,62,,624510,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCF43,9,Low Fat,0,Household,142,,1419470,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDN02,17,Low Fat,0,Canned,206,,2058638,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCP41,17,Low Fat,0,Health and Hygiene,108,,1077596,OUT035,2004,Small,Tier 2,Supermarket Type1
NCY17,,Low Fat,0,Health and Hygiene,46,,456086,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDL58,,Regular,0,Snack Foods,265,,2650568,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCA30,,Low Fat,0,Household,188,,1879872,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDE46,19,low fat,0,Snack Foods,151,,1506366,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDY38,14,reg,0,Dairy,231,,2312300,OUT035,2004,Small,Tier 2,Supermarket Type1
NCH29,,Low Fat,0,Health and Hygiene,96,,960726,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDO20,13,Regular,0,Fruits and Vegetables,254,,2539382,OUT045,2002,,Tier 2,Supermarket Type1
FDP44,17,Regular,0,Fruits and Vegetables,103,,1030332,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDM02,,Regular,0,Canned,89,,892198,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDJ14,,Regular,0,Canned,80,,799960,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDH04,6,Regular,0,Frozen Foods,89,,889488,OUT010,1998,,Tier 3,Grocery Store
DRK23,8,Low Fat,0,Hard Drinks,253,,2530040,OUT046,1997,Small,Tier 1,Supermarket Type1
NCW05,20,Low Fat,0,Health and Hygiene,107,,1068938,OUT046,1997,Small,Tier 1,Supermarket Type1
FDF12,8,Low Fat,0,Baking Goods,147,,1467076,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDL51,,Regular,0,Dairy,213,,2127876,OUT019,1985,Small,Tier 1,Grocery Store
FDN03,10,Regular,0,Meat,249,,2494408,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRJ37,11,Low Fat,0,Soft Drinks,151,,1505024,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDM12,,Regular,0,Baking Goods,189,,1887214,OUT019,1985,Small,Tier 1,Grocery Store
FDA16,7,Low Fat,0,Frozen Foods,222,,2218456,OUT045,2002,,Tier 2,Supermarket Type1
NCB07,19,Low Fat,0,Household,197,,1966110,OUT017,2007,,Tier 2,Supermarket Type1
NCI17,,Low Fat,0,Health and Hygiene,97,,972410,OUT019,1985,Small,Tier 1,Grocery Store
FDR51,9,Regular,0,Meat,149,,1493708,OUT046,1997,Small,Tier 1,Supermarket Type1
FDJ55,13,Regular,0,Meat,225,,2252404,OUT045,2002,,Tier 2,Supermarket Type1
NCZ17,12,Low Fat,0,Health and Hygiene,39,,388506,OUT013,1987,High,Tier 3,Supermarket Type1
FDU25,12,Low Fat,0,Canned,60,,595246,OUT013,1987,High,Tier 3,Supermarket Type1
NCG18,15,Low Fat,0,Household,104,,1040332,OUT045,2002,,Tier 2,Supermarket Type1
DRM11,7,Low Fat,0,Hard Drinks,260,,2595278,OUT017,2007,,Tier 2,Supermarket Type1
FDH16,11,Low Fat,0,Frozen Foods,92,,916830,OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ04,9,Low Fat,0,Frozen Foods,62,,616510,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCX53,20,Low Fat,0,Health and Hygiene,142,,1423154,OUT035,2004,Small,Tier 2,Supermarket Type1
FDX38,,Regular,0,Dairy,48,,483376,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDX09,9,Low Fat,0,Snack Foods,177,,1770370,OUT046,1997,Small,Tier 1,Supermarket Type1
NCW05,20,Low Fat,0,Health and Hygiene,108,,1078938,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCS41,13,Low Fat,0,Health and Hygiene,185,,1846608,OUT017,2007,,Tier 2,Supermarket Type1
FDI26,6,Low Fat,0,Canned,178,,1777344,OUT046,1997,Small,Tier 1,Supermarket Type1
NCZ41,,Low Fat,0,Health and Hygiene,126,,1259704,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCK06,5,Low Fat,0,Household,123,,1226756,OUT046,1997,Small,Tier 1,Supermarket Type1
FDX23,,Low Fat,0,Baking Goods,97,,965436,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCA42,7,Low Fat,0,Household,158,,1575604,OUT046,1997,Small,Tier 1,Supermarket Type1
FDC20,11,Low Fat,0,Fruits and Vegetables,54,,540272,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRC49,9,Low Fat,0,Soft Drinks,144,,1438128,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDX01,10,Low Fat,0,Canned,117,,1170150,OUT013,1987,High,Tier 3,Supermarket Type1
FDC08,19,Regular,0,Fruits and Vegetables,226,,2263720,OUT045,2002,,Tier 2,Supermarket Type1
FDC02,21,Low Fat,0,Canned,259,,2588278,OUT017,2007,,Tier 2,Supermarket Type1
FDK10,6,Regular,0,Snack Foods,179,,1791660,OUT045,2002,,Tier 2,Supermarket Type1
DRC24,18,Low Fat,0,Soft Drinks,153,,1530998,OUT013,1987,High,Tier 3,Supermarket Type1
FDW16,,Regular,0,Frozen Foods,93,,925804,OUT019,1985,Small,Tier 1,Grocery Store
NCU06,18,LF,0,Household,229,,2291010,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRA59,8,Regular,0,Soft Drinks,184,,1843924,OUT045,2002,,Tier 2,Supermarket Type1
FDR24,,Regular,0,Baking Goods,91,,905830,OUT019,1985,Small,Tier 1,Grocery Store
DRL35,16,Low Fat,0,Hard Drinks,43,,432770,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA49,20,Low Fat,0,Canned,87,,866198,OUT013,1987,High,Tier 3,Supermarket Type1
NCC55,11,Low Fat,0,Household,37,,365848,OUT046,1997,Small,Tier 1,Supermarket Type1
DRD24,,Low Fat,0,Soft Drinks,143,,1433154,OUT019,1985,Small,Tier 1,Grocery Store
NCE55,9,Low Fat,0,Household,177,,1767370,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDT33,8,Regular,0,Snack Foods,169,,1686158,OUT045,2002,,Tier 2,Supermarket Type1
NCT53,5,Low Fat,0,Health and Hygiene,164,,1641526,OUT013,1987,High,Tier 3,Supermarket Type1
FDS26,20,Low Fat,0,Dairy,260,,2601594,OUT046,1997,Small,Tier 1,Supermarket Type1
FDL22,17,Low Fat,0,Snack Foods,91,,914488,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDP44,17,Regular,0,Fruits and Vegetables,105,,1045332,OUT017,2007,,Tier 2,Supermarket Type1
FDC52,11,Regular,0,Dairy,150,,1495708,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDI53,9,Regular,0,Frozen Foods,161,,1605236,OUT010,1998,,Tier 3,Grocery Store
FDZ23,18,Regular,0,Baking Goods,187,,1871240,OUT046,1997,Small,Tier 1,Supermarket Type1
NCT18,15,Low Fat,0,Household,183,,1826976,OUT013,1987,High,Tier 3,Supermarket Type1
FDR13,10,Regular,0,Canned,117,,1167492,OUT046,1997,Small,Tier 1,Supermarket Type1
