ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,Quantity,  Sales  ,OutletID,Date,OutletSize,LocationType,OutletType
FDA58,9,Low Fat,0,Snack Foods,238,," 2,376,932.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDJ22,19,LF,0,Snack Foods,193,," 1,927,504.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDK50,8,LF,0,Canned,160,," 1,604,894.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDO38,17,Low Fat,0,Canned,78,," 781,986.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRF60,11,Low Fat,0,Soft Drinks,240,," 2,397,564.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCZ42,,Low Fat,0,Household,236,," 2,363,248.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDD35,12,Low Fat,0,Starchy Foods,119,," 1,188,440.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDL25,7,Regular,0,Breakfast,93,," 927,804.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDJ16,9,Low Fat,0,Frozen Foods,57,," 573,246.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
DRK59,9,Low Fat,0,Hard Drinks,235,," 2,348,616.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDI50,8,Regular,0,Canned,231,," 2,310,352.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCB19,7,Low Fat,0,Household,87,," 871,882.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
DRI37,16,Low Fat,0,Soft Drinks,60,," 598,904.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDA14,,Low Fat,0,Dairy,148,," 1,478,760.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDC08,19,Regular,0,Fruits and Vegetables,228,," 2,277,720.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDS45,5,Regular,0,Snack Foods,105,," 1,045,622.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDI21,6,Regular,0,Snack Foods,63,," 634,168.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
DRJ47,18,Low Fat,0,Hard Drinks,174,," 1,743,080.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRE37,,Low Fat,0,Soft Drinks,189,," 1,888,872.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDT55,14,Regular,0,Fruits and Vegetables,158,," 1,580,946.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCG42,,Low Fat,0,Household,129,," 1,291,310.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDA31,7,Low Fat,0,Fruits and Vegetables,171,," 1,712,080.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCW42,18,Low Fat,0,Household,222,," 2,220,456.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDF50,5,Low Fat,0,Canned,195,," 1,952,768.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDK56,10,Low Fat,0,Fruits and Vegetables,187,," 1,867,898.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDX10,6,Regular,0,Snack Foods,37,," 368,874.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCK07,,Low Fat,0,Others,163,," 1,633,526.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDZ49,11,Regular,0,Canned,222,," 2,220,798.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDR33,7,Low Fat,0,Snack Foods,109,," 1,086,570.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDO44,13,Low Fat,0,Fruits and Vegetables,111,," 1,108,228.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDA20,7,Low Fat,0,Fruits and Vegetables,187,," 1,866,240.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCL30,18,Low Fat,0,Household,128,," 1,278,336.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDI05,,Regular,0,Frozen Foods,74,," 744,354.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDQ12,13,Low Fat,0,Baking Goods,229,," 2,285,010.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDH47,14,Regular,0,Starchy Foods,96,," 958,068.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDH34,9,Low Fat,0,Snack Foods,186,," 1,858,582.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDF29,15,Regular,0,Frozen Foods,131,," 1,314,310.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDG40,14,Low Fat,0,Frozen Foods,34,," 343,558.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCE18,10,Low Fat,0,Household,249,," 2,491,750.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDP21,7,Regular,0,Snack Foods,189,," 1,891,872.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDY50,6,Low Fat,0,Dairy,89,," 886,172.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDB36,5,Regular,0,Baking Goods,129,," 1,292,626.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCZ29,15,Low Fat,0,Health and Hygiene,127,," 1,272,362.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDU20,19,Regular,0,Fruits and Vegetables,119,," 1,190,098.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDO56,10,Regular,0,Fruits and Vegetables,118,," 1,177,808.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDW31,11,Regular,0,Fruits and Vegetables,198,," 1,977,742.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
DRH59,11,Low Fat,0,Hard Drinks,75,," 748,380.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
NCB30,15,Low Fat,0,Household,198,," 1,975,084.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDK43,,Low Fat,0,Meat,128,," 1,279,020.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDW43,20,Regular,0,Fruits and Vegetables,229,," 2,293,036.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCL19,15,Low Fat,0,Others,141,," 1,411,470.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDJ27,18,Regular,0,Meat,100,," 1,003,674.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDC45,17,low fat,0,Fruits and Vegetables,170,," 1,699,106.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDY40,16,Regular,0,Frozen Foods,51,," 512,692.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCM41,17,Low Fat,0,Health and Hygiene,92,," 919,120.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCK18,,Low Fat,0,Household,165,," 1,645,184.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDP37,16,Low Fat,0,Breakfast,130,," 1,297,994.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDA27,,Regular,0,Dairy,256,," 2,555,672.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCX30,17,Low Fat,0,Household,247,," 2,474,776.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDR09,18,Low Fat,0,Snack Foods,257,," 2,569,962.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDG08,,Regular,0,Fruits and Vegetables,173,," 1,726,764.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCU30,5,Low Fat,0,Household,165,," 1,646,210.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDB16,8,Low Fat,0,Dairy,88,," 878,198.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDM16,8,Regular,0,Frozen Foods,74,," 736,354.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDC48,9,Low Fat,0,Baking Goods,82,," 815,592.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
NCF18,18,Low Fat,0,Household,190,," 1,899,504.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDU46,10,reg,0,Snack Foods,87,," 869,540.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDH41,9,Low Fat,0,Frozen Foods,215,," 2,145,534.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCN42,20,Low Fat,0,Household,146,," 1,455,418.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDU49,20,Regular,0,Canned,88,," 882,540.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDB20,,Low Fat,0,Fruits and Vegetables,78,," 779,986.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDG50,,Low Fat,0,Canned,90,," 896,146.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDW20,21,Low Fat,0,Fruits and Vegetables,122,," 1,220,730.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCO55,13,Low Fat,0,Others,109,," 1,091,938.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDX48,18,Regular,0,Baking Goods,155,," 1,546,656.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDU48,19,Low Fat,0,Baking Goods,133,," 1,327,284.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDR48,,Low Fat,0,Baking Goods,152,," 1,521,024.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDK27,11,Low Fat,0,Meat,123,," 1,227,756.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDT35,20,Regular,0,Breads,166,," 1,660,816.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDN12,16,Low Fat,0,Baking Goods,110,," 1,098,544.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCE31,,low fat,0,Household,36,," 355,216.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDL21,16,Regular,0,Snack Foods,41,," 411,480.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDV56,16,Regular,0,Fruits and Vegetables,107,," 1,068,596.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDR16,6,Regular,0,Frozen Foods,215,," 2,148,218.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCP41,17,Low Fat,0,Health and Hygiene,109,," 1,089,596.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDJ27,18,Regular,0,Meat,102,," 1,018,674.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDA07,8,Regular,0,Fruits and Vegetables,123,," 1,226,072.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDK55,19,Low Fat,0,Meat,89,," 890,172.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDM33,16,Low Fat,0,Snack Foods,221,," 2,207,798.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDY46,19,Low Fat,0,Snack Foods,187,," 1,869,898.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDD36,13,Low Fat,0,Baking Goods,118,," 1,178,124.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDB12,,Regular,0,Baking Goods,102,," 1,018,648.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDF28,,Regular,0,Frozen Foods,126,," 1,259,046.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCE07,,Low Fat,0,Household,143,," 1,433,154.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDW50,,Low Fat,0,Dairy,165,," 1,651,158.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCW18,15,Low Fat,0,Household,237,," 2,367,248.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCJ17,,Low Fat,0,Health and Hygiene,85,," 854,224.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
DRZ24,8,Low Fat,0,Soft Drinks,120,," 1,202,440.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDS07,12,Low Fat,0,Fruits and Vegetables,115,," 1,150,518.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCW05,20,Low Fat,0,Health and Hygiene,108,," 1,076,938.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDZ22,9,Low Fat,0,Snack Foods,83,," 831,250.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDK02,13,Low Fat,0,Canned,118,," 1,181,440.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDZ45,,Low Fat,0,Snack Foods,197,," 1,966,084.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDL25,7,Regular,0,Breakfast,91,," 911,804.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDS08,6,Low Fat,0,Fruits and Vegetables,176,," 1,757,370.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCZ42,,Low Fat,0,Household,236,," 2,355,248.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDX57,17,Regular,0,Snack Foods,97,," 970,068.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDF21,10,Regular,0,Fruits and Vegetables,190,," 1,898,530.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDJ56,9,Low Fat,0,Fruits and Vegetables,98,," 984,700.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDX10,6,Regular,0,Snack Foods,36,," 364,874.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
DRG48,6,Low Fat,0,Soft Drinks,145,," 1,451,102.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRN37,10,Low Fat,0,Soft Drinks,167,," 1,673,158.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCY41,17,Low Fat,0,Health and Hygiene,35,," 349,532.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDN28,6,Regular,0,Frozen Foods,104,," 1,034,990.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDE34,9,Low Fat,0,Snack Foods,182,," 1,815,634.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDR10,18,Low Fat,0,Snack Foods,164,," 1,638,552.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDC32,18,Low Fat,0,Fruits and Vegetables,93,," 929,462.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
DRG13,17,Low Fat,0,Soft Drinks,164,," 1,643,526.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDP59,21,Regular,0,Breads,105,," 1,049,648.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCT53,5,LF,0,Health and Hygiene,166,," 1,658,526.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDL57,,Regular,0,Snack Foods,257,," 2,574,304.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDN32,18,Low Fat,0,Fruits and Vegetables,185,," 1,852,266.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDK09,15,Low Fat,0,Snack Foods,227,," 2,274,352.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDA52,16,Regular,0,Frozen Foods,178,," 1,784,370.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDC57,20,Regular,0,Fruits and Vegetables,193,," 1,932,820.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDI09,21,Regular,0,Seafood,239,," 2,394,880.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCB07,19,Low Fat,0,Household,198,," 1,979,110.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDP26,8,Low Fat,0,Dairy,103,," 1,031,306.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDP40,,Regular,0,Frozen Foods,112,," 1,120,544.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDL15,18,Low Fat,0,Meat,152,," 1,515,682.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDV07,10,Low Fat,0,Fruits and Vegetables,111,," 1,113,228.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDS03,8,Low Fat,0,Meat,65,," 651,826.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDE50,20,Regular,0,Canned,186,," 1,859,556.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDQ15,20,Regular,0,Meat,79,," 794,276.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDQ33,13,Low Fat,0,Snack Foods,150,," 1,503,708.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDT22,10,Low Fat,0,Snack Foods,58,," 580,220.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
DRO35,14,Low Fat,0,Hard Drinks,117,," 1,172,492.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDJ41,7,LF,0,Frozen Foods,262,," 2,615,594.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDQ27,5,Regular,0,Meat,105,," 1,048,990.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDC26,10,Low Fat,0,Canned,112,," 1,123,886.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCF43,,Low Fat,0,Household,143,," 1,429,470.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCR50,20,Low Fat,0,Household,153,," 1,531,340.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDE39,8,Low Fat,0,Dairy,120,," 1,196,782.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDN49,,Regular,0,Breakfast,41,," 405,480.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
DRG11,6,Low Fat,0,Hard Drinks,107,," 1,073,596.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCA18,10,Low Fat,0,Household,117,," 1,170,492.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDM36,12,Regular,0,Baking Goods,172,," 1,719,422.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDW32,18,Regular,0,Fruits and Vegetables,86,," 856,882.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCQ18,16,Low Fat,0,Household,99,," 986,700.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDX14,,Low Fat,0,Dairy,76,," 762,354.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDD46,6,Low Fat,0,Snack Foods,152,," 1,523,998.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDI34,,Regular,0,Snack Foods,232,," 2,321,668.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCJ17,8,Low Fat,0,Health and Hygiene,85,," 852,224.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDB52,18,Low Fat,0,Dairy,257,," 2,572,672.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDV55,18,LF,0,Fruits and Vegetables,144,," 1,437,444.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDC57,20,Regular,0,Fruits and Vegetables,192,," 1,916,820.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDB29,17,Regular,0,Frozen Foods,115,," 1,152,176.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCO43,6,Low Fat,0,Others,100,," 1,001,016.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDG44,6,Low Fat,0,Fruits and Vegetables,53,," 527,298.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDJ34,12,Regular,0,Snack Foods,126,," 1,264,704.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDH40,12,Regular,0,Frozen Foods,82,," 823,276.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCD07,,Low Fat,0,Household,112,," 1,119,518.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDB41,19,Regular,0,Frozen Foods,46,," 460,718.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDH47,14,Regular,0,Starchy Foods,96,," 957,068.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
DRK37,5,low fat,0,Soft Drinks,189,," 1,893,530.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDM25,,Regular,0,Breakfast,177,," 1,767,712.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCX06,18,Low Fat,0,Household,182,," 1,823,976.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCS05,12,Low Fat,0,Health and Hygiene,133,," 1,328,942.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDS39,7,Low Fat,0,Meat,142,," 1,422,812.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDC47,,Low Fat,0,Snack Foods,227,," 2,265,694.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDG20,16,Regular,0,Fruits and Vegetables,178,," 1,783,028.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
DRL23,18,Low Fat,0,Hard Drinks,106,," 1,061,938.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDY33,15,Regular,0,Snack Foods,158,," 1,583,262.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
NCH18,9,Low Fat,0,Household,244,," 2,438,802.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDX47,7,Regular,0,Breads,155,," 1,554,288.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCB06,18,Low Fat,0,Health and Hygiene,159,," 1,591,920.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDP36,10,Regular,0,Baking Goods,50,," 496,008.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDW44,10,Regular,0,Fruits and Vegetables,172,," 1,721,448.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCU41,19,Low Fat,0,Health and Hygiene,192,," 1,918,846.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCS17,19,Low Fat,0,Health and Hygiene,96,," 962,436.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDD46,6,Low Fat,0,Snack Foods,156,," 1,555,998.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDE45,12,Low Fat,0,Fruits and Vegetables,178,," 1,775,002.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDI09,21,Regular,0,Seafood,239,," 2,389,880.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCJ54,10,Low Fat,0,Household,234,," 2,340,642.00 ",OUT010,1998.00,,Tier 3,Grocery Store
NCA29,11,Low Fat,0,Household,172,," 1,721,106.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCN41,,Low Fat,0,Health and Hygiene,123,," 1,227,730.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDY34,11,Regular,0,Snack Foods,164,," 1,642,842.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCG55,16,Low Fat,0,Household,116,," 1,161,176.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRM49,6,Regular,0,Soft Drinks,44,," 444,086.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCB42,12,Low Fat,0,Health and Hygiene,115,," 1,154,492.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDE58,19,Low Fat,0,Snack Foods,117,," 1,168,124.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
DRJ25,15,Low Fat,0,Soft Drinks,51,," 506,692.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDS47,17,Low Fat,0,Breads,87,," 869,856.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDY21,15,Low Fat,0,Snack Foods,198,," 1,982,110.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCI54,15,Low Fat,0,Household,111,," 1,111,912.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDO24,11,Low Fat,0,Baking Goods,158,," 1,581,604.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDY43,15,Low Fat,0,Fruits and Vegetables,169,," 1,689,474.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDF35,15,Low Fat,0,Starchy Foods,107,," 1,068,938.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCP29,,Low Fat,0,Health and Hygiene,64,," 637,168.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDN28,,Regular,0,Frozen Foods,102,," 1,017,990.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDJ50,9,Low Fat,0,Canned,52,," 519,982.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDQ14,,Low Fat,0,Dairy,151,," 1,508,050.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDC37,16,Low Fat,0,Baking Goods,108,," 1,080,938.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDN08,8,Regular,0,Fruits and Vegetables,119,," 1,187,466.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDD04,16,LF,0,Dairy,142,," 1,419,154.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDW34,10,Low Fat,0,Snack Foods,244,," 2,436,170.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDP04,15,Low Fat,0,Frozen Foods,65,," 652,168.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCG07,12,Low Fat,0,Household,188,," 1,877,530.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCN14,19,Low Fat,0,Others,184,," 1,842,608.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDJ16,9,Low Fat,0,Frozen Foods,58,," 581,246.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCM42,6,Low Fat,0,Household,109,," 1,088,912.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCF19,13,Low Fat,0,Household,50,," 496,034.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDY21,15,Low Fat,0,Snack Foods,197,," 1,969,110.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDY19,20,Low Fat,0,Fruits and Vegetables,116,," 1,161,466.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDV09,12,Low Fat,0,Snack Foods,150,," 1,498,734.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDA28,16,Regular,0,Frozen Foods,126,," 1,261,362.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDC38,16,Low Fat,0,Canned,133,," 1,333,942.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDL28,10,Regular,0,Frozen Foods,230,," 2,303,668.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCH43,8,Low Fat,0,Household,217,," 2,170,192.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCN53,5,Low Fat,0,Health and Hygiene,34,," 340,874.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCW05,20,Low Fat,0,Health and Hygiene,108,," 1,082,938.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCO30,20,Low Fat,0,Household,186,," 1,857,608.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDT04,,Low Fat,0,Frozen Foods,38,," 375,822.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDB27,8,Low Fat,0,Dairy,196,," 1,964,768.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
